Ordre,Brand,Model,Year,Price,Mileage,Age,FuelType,Transmission,AdditionalInfo
4153,Chevrolet,F-150,2023,21600,295500.0,1.0,Diesel,Semi-Automatic,Refurbished
4154,Kia,Sportage,2002,31000,235000.0,22.0,Diesel,Semi-Automatic,First owner
4155,Mercedes,X5,1994,33700,251000.0,30.0,Hybrid,Automatic,Imported
4156,Hyundai,F-150,2018,43500,193500.0,6.0,Electric,Automatic,Imported
4157,Nissan,Civic,1997,1400,282500.0,27.0,Electric,Semi-Automatic,Refurbished
4158,Hyundai,Corolla,1998,7800,275500.0,26.0,Petrol,Automatic,Refurbished
4159,Chevrolet,Unknown,2023,,145000.0,1.0,Petrol,Automatic,Refurbished
4160,Toyota,A4,2003,25400,49000.0,21.0,Hybrid,Manual,First owner
4161,Chevrolet,Elantra,1993,3400,29500.0,31.0,Hybrid,Manual,
4162,Kia,Impala,,45400,217500.0,,Petrol,Semi-Automatic,Imported
4163,BMW,Corolla,2010,33800,165500.0,14.0,Hybrid,Semi-Automatic,Fleet vehicle
4164,Toyota,Sportage,2020,30200,171000.0,4.0,Electric,Manual,Imported
4165,Toyota,Impala,2023,44900,63000.0,1.0,Hybrid,Automatic,Imported
4166,Honda,Corolla,1993,13200,256000.0,31.0,Hybrid,Automatic,Second owner
4167,Toyota,Elantra,2007,28300,75000.0,17.0,Electric,Manual,Fleet vehicle
4168,,Civic,1990,6800,55500.0,34.0,Gas,Semi-Automatic,
4169,BMW,Corolla,2009,48600,9000.0,15.0,Petrol,Manual,First owner
4170,Ford,Civic,2016,23300,45500.0,8.0,Electric,Semi-Automatic,Second owner
4171,,F-150,Year?,14900,298500.0,,Petrol,Manual,Second owner
4172,Kia,Corolla,2012,38300,110500.0,12.0,Petrol,Manual,First owner
4173,Hyundai,Impala,2021,4300,180500.0,3.0,Electric,Automatic,Fleet vehicle
4174,Audi,Elantra,2017,30200,,7.0,Gas,Manual,Refurbished
4175,Toyota,C-Class,2006,20900,47000.0,18.0,Gas,Semi-Automatic,First owner
4176,Ford,X5,2001,6400,293000.0,23.0,Gas,Manual,Refurbished
4177,Mercedes,Civic,2022,-1,181000.0,2.0,Gas,Automatic,Fleet vehicle
4178,Ford,X5,1996,23400,107000.0,28.0,Electric,Manual,Fleet vehicle
4179,Kia,A4,2023,17800,281500.0,1.0,Hybrid,Automatic,
4180,Chevrolet,Civic,2011,12300,107000.0,13.0,Petrol,Semi-Automatic,
4181,Ford,X5,2014,15400,224000.0,10.0,Electric,Manual,Imported
4182,Nissan,C-Class,2006,3700,46500.0,18.0,Electric,Manual,
4183,Audi,C-Class,2023,42000,41500.0,1.0,Gas,Automatic,Fleet vehicle
4184,Kia,Corolla,1993,12000,,31.0,Electric,Automatic,Refurbished
4185,Nissan,F-150,1997,,223000.0,27.0,Hybrid,Automatic,Fleet vehicle
4186,Kia,Elantra,1999,16600,14500.0,25.0,Hybrid,Semi-Automatic,Second owner
4187,BMW,F-150,2009,37200,170000.0,15.0,Diesel,Automatic,Refurbished
4188,Honda,F-150,1990,37500,135500.0,34.0,Hybrid,Manual,Refurbished
4189,Ford,C-Class,2017,17300,,7.0,Gas,Automatic,First owner
4190,Audi,F-150,2011,28300,258000.0,13.0,Gas,Manual,First owner
4191,Nissan,Sportage,2022,9500,37500.0,2.0,Hybrid,Automatic,Imported
4192,Kia,Sportage,2014,18500,84500.0,10.0,Gas,Semi-Automatic,Second owner
4193,Chevrolet,F-150,,8500,79500.0,,Hybrid,Automatic,Second owner
4194,Hyundai,Altima,2007,13200,112000.0,17.0,Hybrid,Semi-Automatic,Refurbished
4195,Nissan,F-150,1994,1000,100500.0,30.0,Gas,Manual,First owner
4196,Kia,Sportage,1994,17300,66500.0,30.0,Diesel,Manual,Fleet vehicle
4197,Chevrolet,X5,2013,29300,227000.0,11.0,Hybrid,Manual,Imported
4198,Honda,Elantra,2017,12500,187500.0,7.0,Gas,Manual,Second owner
4199,Ford,Civic,2015,12100,245500.0,9.0,Hybrid,Semi-Automatic,Imported
4200,,Elantra,2010,24800,,14.0,Electric,Automatic,Fleet vehicle
4201,Honda,F-150,2004,46200,1000.0,20.0,Petrol,Automatic,First owner
4202,Honda,Elantra,1998,30000,,26.0,Petrol,Manual,Fleet vehicle
4203,BMW,C-Class,2021,40700,105500.0,3.0,Diesel,Manual,Refurbished
4204,Ford,Civic,2012,11600,44000.0,12.0,Petrol,Manual,
4205,Kia,Impala,2002,31100,67500.0,22.0,Electric,Semi-Automatic,Imported
4206,Toyota,Elantra,2007,22500,158500.0,17.0,Petrol,Automatic,Fleet vehicle
4207,Audi,F-150,2013,24000,188500.0,11.0,Electric,Automatic,
4208,Nissan,Corolla,2005,41600,184500.0,19.0,Diesel,Semi-Automatic,Imported
4209,Mercedes,C-Class,1996,15400,116500.0,28.0,Petrol,Manual,Second owner
4210,Toyota,Civic,2011,17100,124000.0,13.0,Diesel,Automatic,Imported
4211,Ford,F-150,,27700,295500.0,,Electric,Semi-Automatic,Imported
4212,Kia,Elantra,1991,47100,91000.0,33.0,Hybrid,Semi-Automatic,First owner
4213,Nissan,Civic,2012,1600,40500.0,12.0,Electric,Semi-Automatic,
4214,Audi,A4,2010,47400,167500.0,14.0,Gas,Semi-Automatic,Imported
4215,BMW,Altima,2003,32100,85500.0,21.0,Petrol,Manual,
4216,Ford,Sportage,2015,,76000.0,9.0,Gas,Manual,
4217,Toyota,X5,2014,34300,,10.0,Electric,Semi-Automatic,
4218,Honda,F-150,2005,9900,168500.0,19.0,Gas,Automatic,Refurbished
4219,Ford,Civic,2003,30400,252000.0,21.0,Hybrid,Automatic,First owner
4220,Honda,Elantra,0,44300,44000.0,,Petrol,Automatic,
4221,Mercedes,C-Class,2019,16100,293500.0,5.0,Hybrid,Manual,First owner
4222,Audi,Altima,2015,12700,209500.0,9.0,Electric,Automatic,Second owner
4223,BMW,A4,2022,17300,70000.0,2.0,Diesel,Semi-Automatic,Refurbished
4224,Kia,A4,2018,11500,98500.0,6.0,Diesel,Automatic,Fleet vehicle
4225,Kia,A4,2009,12000,201000.0,15.0,Hybrid,Semi-Automatic,First owner
4226,Kia,X5,2013,46800,96500.0,11.0,Diesel,Semi-Automatic,Imported
4227,BMW,Civic,2001,21900,50500.0,23.0,Diesel,Manual,First owner
4228,Honda,Elantra,2005,22000,123000.0,19.0,Hybrid,Automatic,Imported
4229,Honda,F-150,1991,24800,154000.0,33.0,Hybrid,Semi-Automatic,Fleet vehicle
4230,BMW,Corolla,2008,6800,60500.0,16.0,Diesel,Manual,
4231,BMW,Unknown,2000,4800,145500.0,24.0,Diesel,Automatic,Refurbished
4232,Toyota,Impala,2014,18500,68000.0,10.0,Diesel,Manual,
4233,Audi,A4,2020,24300,,4.0,Hybrid,Automatic,First owner
4234,,Corolla,2012,40300,,12.0,Diesel,Manual,Fleet vehicle
4235,Nissan,Corolla,2004,18400,38000.0,20.0,Hybrid,Semi-Automatic,
4236,Mercedes,C-Class,2023,25900,213000.0,1.0,Petrol,Semi-Automatic,Second owner
4237,Toyota,Corolla,2022,42600,135500.0,2.0,Hybrid,Automatic,First owner
4238,Nissan,Civic,2002,10900,277500.0,22.0,Diesel,Semi-Automatic,Second owner
4239,Kia,F-150,1999,23400,88500.0,25.0,Petrol,Automatic,First owner
4240,Audi,F-150,1998,34200,95500.0,26.0,Gas,Manual,Second owner
4241,Kia,Altima,2009,,178000.0,15.0,Electric,Semi-Automatic,Fleet vehicle
4242,???,Corolla,2018,46500,291000.0,6.0,Diesel,Semi-Automatic,First owner
4243,Chevrolet,A4,2000,7000,269000.0,24.0,Petrol,Manual,Refurbished
4244,Ford,Corolla,2013,38800,,11.0,Petrol,Automatic,Imported
4245,Nissan,F-150,2014,24600,196000.0,10.0,Diesel,Manual,Fleet vehicle
4246,Kia,Unknown,1997,16600,122000.0,27.0,Electric,Manual,Second owner
4247,Mercedes,Altima,2015,30100,-5000.0,9.0,Hybrid,Automatic,First owner
4248,Ford,F-150,2020,4500,,4.0,Hybrid,Automatic,
4249,Mercedes,C-Class,2013,42600,145500.0,11.0,Gas,Automatic,Refurbished
4250,Toyota,Civic,1997,-1,279500.0,27.0,Gas,Semi-Automatic,Second owner
4251,Mercedes,Civic,2009,Error,46000.0,15.0,Gas,Automatic,Second owner
4252,Toyota,X5,2021,47600,271000.0,3.0,Diesel,Automatic,Refurbished
4253,BMW,,2004,23000,274500.0,20.0,Electric,Semi-Automatic,Second owner
4254,,X5,1993,6700,119500.0,31.0,Diesel,Manual,Imported
4255,Kia,Altima,1993,24500,105500.0,31.0,Hybrid,Automatic,Second owner
4256,Honda,Sportage,1996,2400,181500.0,28.0,Petrol,Manual,Refurbished
4257,Nissan,Sportage,2002,8200,201000.0,22.0,Hybrid,Semi-Automatic,
4258,Kia,F-150,2003,16600,291500.0,21.0,Electric,Manual,Second owner
4259,Toyota,Corolla,0,29200,129000.0,,Petrol,Semi-Automatic,Fleet vehicle
4260,Ford,Altima,2014,12200,51000.0,10.0,Gas,Manual,First owner
4261,Honda,Elantra,2017,34300,34500.0,7.0,Diesel,Manual,Fleet vehicle
4262,Hyundai,Sportage,2009,25800,67500.0,15.0,Diesel,Semi-Automatic,
4263,Ford,Corolla,2001,38800,59500.0,23.0,Gas,Semi-Automatic,Fleet vehicle
4264,Kia,C-Class,2014,14800,14000.0,10.0,Electric,Automatic,
4265,Mercedes,A4,2002,5800,204000.0,22.0,Hybrid,Semi-Automatic,
4266,,F-150,2019,15000,105000.0,5.0,Petrol,Manual,Second owner
4267,Chevrolet,Impala,2003,40600,147000.0,21.0,Diesel,Manual,
4268,Ford,Elantra,2003,44900,,21.0,Electric,Semi-Automatic,First owner
4269,Chevrolet,Civic,2015,20600,278000.0,9.0,Electric,Manual,
4270,Chevrolet,A4,2003,41000,16500.0,21.0,Electric,Semi-Automatic,Second owner
4271,Mercedes,,2007,41700,186000.0,17.0,Gas,Semi-Automatic,
4272,Toyota,A4,2013,16100,22500.0,11.0,Hybrid,Semi-Automatic,Imported
4273,Audi,Sportage,1990,48800,-5000.0,34.0,Gas,Automatic,Second owner
4274,Audi,X5,2003,20800,248000.0,21.0,Gas,Automatic,Second owner
4275,BMW,F-150,1997,12400,20000.0,27.0,Gas,Manual,Second owner
4276,Honda,Civic,1999,39400,162500.0,25.0,Hybrid,Automatic,Imported
4277,Audi,Sportage,2002,4000,215500.0,22.0,Diesel,Manual,First owner
4278,Chevrolet,Civic,2023,32100,264000.0,1.0,Gas,Automatic,Second owner
4279,Kia,Sportage,1999,33900,24000.0,25.0,Diesel,Semi-Automatic,
4280,Hyundai,Altima,2019,34700,281000.0,5.0,Electric,Semi-Automatic,Second owner
4281,Hyundai,Altima,1995,25600,231000.0,29.0,Petrol,Automatic,Imported
4282,Kia,Corolla,2023,19600,167000.0,1.0,Diesel,Automatic,
4283,Honda,C-Class,2017,44800,208000.0,7.0,Gas,Automatic,Imported
4284,Chevrolet,X5,2003,26200,198500.0,21.0,Electric,Automatic,First owner
4285,Hyundai,X5,2020,49600,82500.0,4.0,Diesel,Automatic,Imported
4286,Hyundai,A4,2003,2800,89500.0,21.0,Gas,Semi-Automatic,
4287,Audi,A4,2020,46100,244500.0,4.0,Hybrid,Automatic,Fleet vehicle
4288,Ford,X5,1999,5300,-5000.0,25.0,Petrol,Manual,Imported
4289,Hyundai,Civic,1994,20600,252500.0,30.0,Electric,Automatic,Imported
4290,Chevrolet,C-Class,2007,7300,208000.0,17.0,Hybrid,Semi-Automatic,First owner
4291,Nissan,Impala,2010,46700,15500.0,14.0,Petrol,Semi-Automatic,Refurbished
4292,Honda,Impala,1990,20800,153000.0,34.0,Electric,Semi-Automatic,Second owner
4293,Ford,Elantra,2007,23900,117000.0,17.0,Gas,Semi-Automatic,Fleet vehicle
4294,Kia,F-150,2005,3100,65000.0,19.0,Diesel,Automatic,First owner
4295,Toyota,Corolla,2009,5400,,15.0,Electric,Manual,Imported
4296,Toyota,Elantra,2008,48500,,16.0,Diesel,Semi-Automatic,Second owner
4297,BMW,Altima,2011,,277000.0,13.0,Hybrid,Manual,
4298,Kia,X5,2003,42800,105000.0,21.0,Electric,Manual,First owner
4299,Audi,X5,2005,35300,93000.0,19.0,Petrol,Manual,Imported
4300,Toyota,A4,,40500,43500.0,,Gas,Automatic,
4301,Toyota,X5,2003,39300,58500.0,21.0,Gas,Automatic,Refurbished
4302,Ford,A4,2007,Error,77000.0,17.0,Diesel,Automatic,Second owner
4303,Kia,X5,2015,42100,287000.0,9.0,Diesel,Automatic,Second owner
4304,Honda,Impala,2016,19700,59500.0,8.0,Hybrid,Automatic,First owner
4305,Toyota,Unknown,2021,3400,247000.0,3.0,Hybrid,Manual,Imported
4306,Audi,Altima,1992,24000,18000.0,32.0,Electric,Automatic,Fleet vehicle
4307,BMW,F-150,1992,10500,142000.0,32.0,Electric,Semi-Automatic,
4308,Mercedes,Sportage,2004,26700,,20.0,Diesel,Automatic,Fleet vehicle
4309,Ford,X5,2011,31400,280000.0,13.0,Diesel,Semi-Automatic,Imported
4310,Audi,Elantra,2018,33200,157500.0,6.0,Electric,Automatic,Fleet vehicle
4311,Chevrolet,C-Class,,-1,210000.0,,Diesel,Semi-Automatic,Imported
4312,Audi,Altima,2020,24200,86500.0,4.0,Hybrid,Semi-Automatic,First owner
4313,Honda,C-Class,2020,31900,55000.0,4.0,Diesel,Automatic,Second owner
4314,Audi,A4,2019,29300,285000.0,5.0,Electric,Automatic,Second owner
4315,BMW,Elantra,2003,46000,-5000.0,21.0,Electric,Semi-Automatic,Second owner
4316,Audi,Corolla,2012,1100,80000.0,12.0,Diesel,Semi-Automatic,Second owner
4317,Nissan,Elantra,2014,4900,147500.0,10.0,Hybrid,Automatic,Refurbished
4318,???,F-150,2017,35000,122000.0,7.0,Petrol,Manual,First owner
4319,Nissan,Impala,2011,5000,164000.0,13.0,Petrol,Automatic,Second owner
4320,Kia,Impala,1997,,51000.0,27.0,Petrol,Automatic,Second owner
4321,Mercedes,C-Class,2009,43500,234000.0,15.0,Electric,Semi-Automatic,Refurbished
4322,Ford,A4,2000,43300,41000.0,24.0,Diesel,Manual,Refurbished
4323,Kia,X5,2020,23700,,4.0,Petrol,Semi-Automatic,Refurbished
4324,BMW,Sportage,2000,28700,272500.0,24.0,Diesel,Manual,First owner
4325,Chevrolet,Impala,1999,42700,15000.0,25.0,Petrol,Manual,
4326,Chevrolet,Civic,2008,Error,266000.0,16.0,Gas,Automatic,First owner
4327,Toyota,Civic,2002,3200,215000.0,22.0,Electric,Automatic,Imported
4328,Mercedes,Impala,1995,3200,66000.0,29.0,Gas,Semi-Automatic,Imported
4329,Nissan,Civic,1998,33400,1500.0,26.0,Gas,Manual,Imported
4330,Audi,Sportage,Year?,42400,237500.0,,Gas,Manual,Refurbished
4331,Chevrolet,C-Class,1995,9200,120000.0,29.0,Petrol,Manual,Second owner
4332,Chevrolet,Altima,2001,1000,210500.0,23.0,Diesel,Manual,Imported
4333,Kia,Sportage,2006,29900,19000.0,18.0,Diesel,Manual,First owner
4334,Mercedes,Altima,1990,26700,27000.0,34.0,Diesel,Semi-Automatic,Second owner
4335,Hyundai,X5,2008,36200,,16.0,Gas,Semi-Automatic,First owner
4336,???,Sportage,2010,-1,176000.0,14.0,Electric,Manual,
4337,Mercedes,Elantra,2013,15100,46000.0,11.0,Petrol,Manual,Fleet vehicle
4338,Ford,Impala,2021,,93000.0,3.0,Hybrid,Automatic,Imported
4339,Audi,A4,2010,4900,127500.0,14.0,Hybrid,Semi-Automatic,
4340,Kia,,1993,22800,,31.0,Hybrid,Semi-Automatic,Refurbished
4341,Kia,Civic,2013,38500,,11.0,Hybrid,Semi-Automatic,
4342,Mercedes,Elantra,1995,33000,91000.0,29.0,Petrol,Semi-Automatic,Second owner
4343,Honda,C-Class,2004,48700,86500.0,20.0,Electric,Semi-Automatic,Fleet vehicle
4344,Ford,Civic,2011,4500,-5000.0,13.0,Gas,Automatic,First owner
4345,BMW,Elantra,2005,18200,91500.0,19.0,Gas,Manual,First owner
4346,Toyota,F-150,1997,47900,238500.0,27.0,Gas,Manual,Refurbished
4347,Nissan,Corolla,2019,40700,110000.0,5.0,Petrol,Semi-Automatic,Refurbished
4348,,Impala,2015,24300,223000.0,9.0,Electric,Automatic,Imported
4349,BMW,C-Class,1994,10700,122500.0,30.0,Electric,Semi-Automatic,Imported
4350,Audi,Altima,2020,36800,243500.0,4.0,Electric,Automatic,Imported
4351,Chevrolet,Corolla,2005,36900,232000.0,19.0,Electric,Manual,First owner
4352,Kia,Impala,1997,30600,6000.0,27.0,Gas,Automatic,Refurbished
4353,Toyota,Elantra,1995,29100,297000.0,29.0,Diesel,Semi-Automatic,Second owner
4354,Honda,Civic,1993,35000,153500.0,31.0,Petrol,Semi-Automatic,Fleet vehicle
4355,Kia,Altima,2003,-1,179000.0,21.0,Hybrid,Automatic,Second owner
4356,Ford,Impala,2017,7800,206000.0,7.0,Petrol,Manual,Imported
4357,???,A4,2014,26900,9500.0,10.0,Electric,Automatic,Fleet vehicle
4358,Nissan,Elantra,1998,31100,179500.0,26.0,Petrol,Semi-Automatic,First owner
4359,Audi,,2013,17500,-5000.0,11.0,Hybrid,Semi-Automatic,Refurbished
4360,Honda,Corolla,1992,19100,184000.0,32.0,Diesel,Manual,Second owner
4361,Kia,X5,2022,17500,92500.0,2.0,Electric,Semi-Automatic,First owner
4362,Kia,Impala,,3200,59000.0,,Diesel,Semi-Automatic,First owner
4363,Mercedes,Altima,1998,2500,177000.0,26.0,Diesel,Manual,Refurbished
4364,Audi,Elantra,2010,29800,280000.0,14.0,Electric,Automatic,Fleet vehicle
4365,BMW,Altima,0,39000,177500.0,,Electric,Automatic,Fleet vehicle
4366,Audi,Civic,2013,Error,68000.0,11.0,Electric,Manual,First owner
4367,Nissan,A4,1999,48100,124000.0,25.0,Gas,Manual,
4368,Nissan,Civic,2011,2100,,13.0,Electric,Automatic,
4369,Ford,F-150,2008,10700,228500.0,16.0,Diesel,Manual,Second owner
4370,Nissan,Altima,2019,30400,276500.0,5.0,Diesel,Manual,Refurbished
4371,Audi,Altima,2016,46200,46000.0,8.0,Gas,Semi-Automatic,
4372,Kia,X5,2015,21700,205500.0,9.0,Hybrid,Semi-Automatic,First owner
4373,Toyota,Corolla,2014,10500,199500.0,10.0,Diesel,Semi-Automatic,First owner
4374,Hyundai,Sportage,1992,10900,145500.0,32.0,Electric,Automatic,Imported
4375,Kia,Elantra,1990,38200,150000.0,34.0,Gas,Manual,Imported
4376,Audi,Civic,2005,11900,16000.0,19.0,Petrol,Automatic,First owner
4377,Honda,,1994,21200,148000.0,30.0,Gas,Automatic,First owner
4378,Nissan,A4,1990,49900,259000.0,34.0,Electric,Manual,Refurbished
4379,,Altima,2001,45000,194000.0,23.0,Diesel,Semi-Automatic,Imported
4380,,X5,2005,2000,115000.0,19.0,Hybrid,Automatic,First owner
4381,Kia,Civic,1991,26500,188500.0,33.0,Hybrid,Semi-Automatic,Refurbished
4382,Kia,A4,2019,Error,118000.0,5.0,Hybrid,Manual,
4383,Audi,Corolla,2018,1700,120500.0,6.0,Hybrid,Manual,First owner
4384,,Corolla,2019,23000,14000.0,5.0,Gas,Semi-Automatic,Imported
4385,Kia,Civic,Year?,20700,93000.0,,Electric,Semi-Automatic,Imported
4386,???,Civic,2015,46000,218500.0,9.0,Petrol,Semi-Automatic,
4387,???,Sportage,2018,3100,124500.0,6.0,Electric,Manual,First owner
4388,BMW,Civic,2009,29000,47500.0,15.0,Hybrid,Automatic,Refurbished
4389,Toyota,A4,2007,5000,235500.0,17.0,Electric,Manual,Second owner
4390,Hyundai,F-150,2021,35500,50000.0,3.0,Petrol,Automatic,Second owner
4391,Nissan,Sportage,2016,,239500.0,8.0,Petrol,Manual,Fleet vehicle
4392,Hyundai,C-Class,1994,30800,101500.0,30.0,Diesel,Automatic,Imported
4393,Nissan,F-150,1993,17000,97000.0,31.0,Electric,Manual,Fleet vehicle
4394,Kia,Civic,2001,30300,14000.0,23.0,Electric,Manual,Fleet vehicle
4395,Ford,Impala,1994,36300,13000.0,30.0,Hybrid,Semi-Automatic,Imported
4396,Toyota,A4,1997,1600,157000.0,27.0,Hybrid,Semi-Automatic,Refurbished
4397,Nissan,Sportage,1992,5300,45000.0,32.0,Petrol,Manual,Refurbished
4398,???,X5,1999,,65500.0,25.0,Diesel,Automatic,Refurbished
4399,Ford,Impala,2003,49400,166000.0,21.0,Electric,Manual,Imported
4400,Honda,C-Class,2005,49000,170000.0,19.0,Electric,Semi-Automatic,
4401,Audi,Corolla,1991,,41500.0,33.0,Electric,Semi-Automatic,Fleet vehicle
4402,Honda,Corolla,2010,37600,68000.0,14.0,Gas,Semi-Automatic,Refurbished
4403,BMW,C-Class,2000,5600,238000.0,24.0,Petrol,Manual,Fleet vehicle
4404,Kia,C-Class,2010,21300,284500.0,14.0,Petrol,Automatic,Fleet vehicle
4405,Toyota,Sportage,2016,20200,141500.0,8.0,Hybrid,Automatic,Imported
4406,Kia,F-150,2009,Error,251500.0,15.0,Hybrid,Manual,Imported
4407,Toyota,A4,1991,20200,262500.0,33.0,Hybrid,Automatic,Refurbished
4408,Toyota,X5,2016,32300,36500.0,8.0,Electric,Semi-Automatic,First owner
4409,Toyota,A4,2003,16200,158000.0,21.0,Electric,Manual,
4410,Chevrolet,Civic,2015,-1,143500.0,9.0,Diesel,Automatic,Second owner
4411,Hyundai,X5,2019,,14500.0,5.0,Diesel,Manual,Second owner
4412,Nissan,Altima,2002,21000,111500.0,22.0,Electric,Semi-Automatic,First owner
4413,Ford,Altima,2009,36000,181000.0,15.0,Hybrid,Semi-Automatic,Fleet vehicle
4414,Chevrolet,Elantra,2006,8000,225500.0,18.0,Gas,Manual,First owner
4415,Nissan,Civic,2011,17800,248000.0,13.0,Hybrid,Manual,Second owner
4416,Chevrolet,Altima,1997,24700,141500.0,27.0,Electric,Automatic,First owner
4417,Chevrolet,Civic,2018,15300,130500.0,6.0,Electric,Automatic,
4418,Kia,A4,2019,35200,181500.0,5.0,Diesel,Semi-Automatic,Imported
4419,Mercedes,Civic,2023,28000,111000.0,1.0,Diesel,Manual,Fleet vehicle
4420,Kia,Elantra,2012,34100,162500.0,12.0,Gas,Semi-Automatic,Imported
4421,Chevrolet,Sportage,1990,39400,101000.0,34.0,Petrol,Manual,Second owner
4422,Toyota,A4,1996,44700,92000.0,28.0,Hybrid,Manual,Imported
4423,Audi,Impala,2003,31900,181500.0,21.0,Gas,Semi-Automatic,Second owner
4424,Mercedes,A4,2022,,298000.0,2.0,Hybrid,Automatic,Fleet vehicle
4425,Mercedes,Sportage,1999,18500,151000.0,25.0,Electric,Semi-Automatic,Fleet vehicle
4426,Honda,Elantra,2017,11200,204000.0,7.0,Gas,Manual,Fleet vehicle
4427,Kia,Elantra,2017,44800,227000.0,7.0,Electric,Automatic,Refurbished
4428,BMW,Corolla,2000,,290000.0,24.0,Gas,Semi-Automatic,Fleet vehicle
4429,Toyota,Corolla,1994,42000,31500.0,30.0,Diesel,Semi-Automatic,First owner
4430,Toyota,Elantra,1990,33500,279000.0,34.0,Electric,Manual,First owner
4431,Mercedes,Sportage,2020,23800,,4.0,Hybrid,Semi-Automatic,Second owner
4432,Chevrolet,Altima,2018,31100,238000.0,6.0,Diesel,Manual,Second owner
4433,Toyota,Corolla,,8900,294000.0,,Hybrid,Semi-Automatic,
4434,Hyundai,Impala,1996,39700,144500.0,28.0,Gas,Semi-Automatic,Second owner
4435,Toyota,A4,2011,6200,215500.0,13.0,Diesel,Automatic,Refurbished
4436,Toyota,Sportage,2019,38100,156500.0,5.0,Diesel,Automatic,
4437,Ford,Altima,2019,38400,128500.0,5.0,Electric,Manual,Second owner
4438,Audi,Impala,2006,,35000.0,18.0,Electric,Automatic,Imported
4439,Chevrolet,Corolla,2014,-1,115500.0,10.0,Electric,Automatic,Imported
4440,BMW,Altima,1995,49000,106000.0,29.0,Gas,Automatic,Second owner
4441,Honda,Elantra,2020,Error,33000.0,4.0,Petrol,Semi-Automatic,Fleet vehicle
4442,Nissan,Civic,2012,18500,235500.0,12.0,Hybrid,Semi-Automatic,Imported
4443,Audi,Impala,2002,,-5000.0,22.0,Diesel,Automatic,First owner
4444,Audi,A4,1992,13500,154000.0,32.0,Hybrid,Automatic,Imported
4445,Nissan,C-Class,2013,48500,36000.0,11.0,Diesel,Automatic,Imported
4446,Chevrolet,Corolla,2001,-1,,23.0,Gas,Semi-Automatic,Second owner
4447,Mercedes,,2010,-1,1000.0,14.0,Hybrid,Manual,Refurbished
4448,Chevrolet,Elantra,2012,26300,41500.0,12.0,Hybrid,Semi-Automatic,Fleet vehicle
4449,BMW,Elantra,,23400,134500.0,,Gas,Automatic,First owner
4450,Honda,A4,2008,18700,95000.0,16.0,Gas,Semi-Automatic,First owner
4451,Ford,C-Class,2008,9000,180000.0,16.0,Gas,Automatic,First owner
4452,Ford,Impala,0,21400,85500.0,,Gas,Manual,First owner
4453,Toyota,Corolla,2005,30700,81000.0,19.0,Diesel,Semi-Automatic,First owner
4454,Chevrolet,Corolla,2012,12100,222000.0,12.0,Gas,Manual,First owner
4455,Audi,X5,1995,8000,170500.0,29.0,Gas,Automatic,Second owner
4456,Toyota,Sportage,2018,26100,121500.0,6.0,Electric,Semi-Automatic,Fleet vehicle
4457,Hyundai,F-150,2001,1000,96000.0,23.0,Petrol,Automatic,First owner
4458,Hyundai,Corolla,1990,8700,82500.0,34.0,Electric,Automatic,Fleet vehicle
4459,Kia,Altima,2019,16800,163500.0,5.0,Hybrid,Manual,
4460,Ford,Corolla,2003,12800,122500.0,21.0,Hybrid,Manual,Fleet vehicle
4461,Toyota,Impala,2005,-1,,19.0,Petrol,Manual,
4462,BMW,X5,2020,15800,79500.0,4.0,Hybrid,Manual,First owner
4463,Hyundai,Impala,1994,,106500.0,30.0,Diesel,Automatic,Imported
4464,Nissan,Elantra,1999,44100,169500.0,25.0,Hybrid,Automatic,
4465,Toyota,F-150,2010,15900,271000.0,14.0,Hybrid,Manual,
4466,Kia,Elantra,1993,30400,39500.0,31.0,Hybrid,Automatic,Imported
4467,Nissan,Altima,2002,,208000.0,22.0,Diesel,Automatic,First owner
4468,Kia,Corolla,1994,2000,283000.0,30.0,Electric,Automatic,Fleet vehicle
4469,Chevrolet,Altima,1991,13300,177000.0,33.0,Diesel,Manual,Refurbished
4470,Audi,C-Class,1995,6800,255000.0,29.0,Gas,Automatic,Fleet vehicle
4471,???,C-Class,2015,5800,255000.0,9.0,Petrol,Semi-Automatic,Fleet vehicle
4472,Toyota,A4,2009,27800,71000.0,15.0,Diesel,Automatic,Refurbished
4473,Nissan,C-Class,2006,4000,283000.0,18.0,Gas,Manual,
4474,Honda,Unknown,2023,16000,276000.0,1.0,Petrol,Manual,First owner
4475,Audi,A4,2003,38900,6500.0,21.0,Diesel,Semi-Automatic,Second owner
4476,BMW,A4,1996,26600,288500.0,28.0,Diesel,Manual,
4477,Hyundai,Impala,2006,24400,,18.0,Petrol,Manual,Fleet vehicle
4478,Honda,X5,1994,44800,127500.0,30.0,Hybrid,Manual,Second owner
4479,Chevrolet,C-Class,Year?,47100,54000.0,,Electric,Semi-Automatic,Second owner
4480,Honda,X5,2019,,30000.0,5.0,Gas,Automatic,Second owner
4481,Audi,Altima,1996,1700,285500.0,28.0,Hybrid,Manual,First owner
